2025-02-21 07:10:55.604405		None		None		74.71
2025-02-21 07:10:55.832125		None		None		75.10
2025-02-21 07:10:56.064445		None		None		75.00
2025-02-21 07:10:56.297447		None		None		75.10
2025-02-21 07:10:56.524375		None		None		74.90
2025-02-21 07:10:56.744240		None		None		75.10
2025-02-21 07:10:56.957501		None		None		75.00
2025-02-21 07:10:57.180727		None		None		76.07
2025-02-21 07:10:57.392494		None		None		75.00
2025-02-21 07:10:57.605663		None		None		74.91
2025-02-21 07:10:57.836575		None		None		75.00
2025-02-21 07:10:58.038613		None		None		74.90
2025-02-21 07:10:58.264765		None		None		75.10
2025-02-21 07:10:58.493479		None		None		75.00
2025-02-21 07:10:58.724819		doc-8.3		None		75.10
2025-02-21 07:10:58.876547		doc-8.3		None		74.81
2025-02-21 07:10:59.022973		doc-8.3		None		74.91
2025-02-21 07:10:59.174410		doc-8.3		None		75.10
2025-02-21 07:10:59.325393		doc-8.3		None		74.98
2025-02-21 07:10:59.478374		doc-8.3		None		79.84
2025-02-21 07:10:59.630524		doc-8.3		None		196.52
2025-02-21 07:10:59.789285		doc-8.3		None		302.52
2025-02-21 07:10:59.949185		doc-8.3		None		306.50
2025-02-21 07:11:00.089338		doc-8.3		None		266.81
2025-02-21 07:11:00.270287		doc-8.3		None		314.42
2025-02-21 07:11:00.429284		doc-8.3		None		297.15
2025-02-21 07:11:00.569351		doc-8.3		None		297.30
2025-02-21 07:11:00.729577		doc-8.3		None		294.69
2025-02-21 07:11:00.889561		doc-8.3		None		266.09
2025-02-21 07:11:01.041485		doc-8.3		None		308.74
2025-02-21 07:11:01.176715		doc-8.3		None		78.41
2025-02-21 07:11:01.337916		doc-8.3		None		307.64
2025-02-21 07:11:01.472593		doc-8.3		None		304.44
2025-02-21 07:11:01.628991		doc-8.3		None		300.10
2025-02-21 07:11:01.780892		doc-8.3		None		305.39
2025-02-21 07:11:01.915915		doc-8.3		None		303.75
2025-02-21 07:11:02.092727		doc-8.3		None		299.51
2025-02-21 07:11:02.234709		doc-8.3		None		296.20
2025-02-21 07:11:02.387167		doc-8.3		None		79.68
2025-02-21 07:11:02.519423		doc-8.3		None		251.64
2025-02-21 07:11:02.671351		doc-8.3		None		302.53
2025-02-21 07:11:02.828206		doc-8.3		None		303.79
2025-02-21 07:11:02.986542		doc-8.3		None		293.92
2025-02-21 07:11:03.141074		doc-8.3		None		274.88
2025-02-21 07:11:03.297522		doc-8.3		None		293.57
2025-02-21 07:11:03.434288		doc-8.3		None		270.71
2025-02-21 07:11:03.589856		doc-8.3		None		313.92
2025-02-21 07:11:03.748500		doc-8.3		None		301.43
2025-02-21 07:11:03.907196		doc-8.3		None		296.05
2025-02-21 07:11:04.058445		doc-8.3		None		81.53
2025-02-21 07:11:04.210031		doc-8.3		None		78.00
2025-02-21 07:11:04.366679		doc-8.3		None		306.87
2025-02-21 07:11:04.523783		doc-8.3		None		302.78
2025-02-21 07:11:04.674984		doc-8.3		None		298.50
2025-02-21 07:11:04.827247		doc-8.3		None		302.82
2025-02-21 07:11:04.978069		doc-8.3		None		219.72
2025-02-21 07:11:05.140114		doc-8.3		None		261.78
2025-02-21 07:11:05.293352		doc-8.3		None		79.10
2025-02-21 07:11:05.445948		doc-8.3		None		79.00
2025-02-21 07:11:05.580128		doc-8.3		None		307.91
2025-02-21 07:11:05.731642		doc-8.3		None		309.58
2025-02-21 07:11:05.886759		doc-8.3		None		306.12
2025-02-21 07:11:06.038230		doc-8.3		None		304.62
2025-02-21 07:11:06.191725		doc-8.3		None		247.53
2025-02-21 07:11:06.346823		doc-8.3		None		281.59
2025-02-21 07:11:06.516670		doc-8.3		None		80.85
2025-02-21 07:11:06.666718		doc-8.3		None		308.08
2025-02-21 07:11:06.819825		doc-8.3		None		300.28
2025-02-21 07:11:06.954352		doc-8.3		None		312.35
2025-02-21 07:11:07.106619		doc-8.3		None		299.27
2025-02-21 07:11:07.259504		doc-8.3		None		255.74
2025-02-21 07:11:07.413041		doc-8.3		None		262.89
2025-02-21 07:11:07.565901		doc-8.3		None		79.29
2025-02-21 07:11:07.718298		doc-8.3		None		287.04
2025-02-21 07:11:07.871671		doc-8.3		None		303.64
2025-02-21 07:11:08.028394		doc-8.3		None		301.04
2025-02-21 07:11:08.184915		doc-8.3		None		308.18
2025-02-21 07:11:08.346078		doc-8.3		None		299.13
2025-02-21 07:11:08.516206		doc-3.7		1		80.85
2025-02-21 07:11:08.667655		doc-3.7		1		294.47
2025-02-21 07:11:08.818913		doc-3.7		1		303.15
2025-02-21 07:11:08.971705		doc-3.7		1		307.85
2025-02-21 07:11:09.106763		doc-3.7		1		297.57
2025-02-21 07:11:09.260256		doc-3.7		1		287.52
2025-02-21 07:11:09.413547		doc-3.7		1		308.21
2025-02-21 07:11:09.570244		doc-3.7		1		299.76
2025-02-21 07:11:09.725083		doc-3.7		1		299.03
2025-02-21 07:11:09.884915		doc-3.7		1		295.91
2025-02-21 07:11:10.057591		doc-3.7		1		93.43
2025-02-21 07:11:10.208967		doc-3.7		1		79.87
2025-02-21 07:11:10.364920		doc-3.7		1		304.05
2025-02-21 07:11:10.524561		doc-3.7		1		276.21
2025-02-21 07:11:10.675342		doc-3.7		1		303.52
2025-02-21 07:11:10.827341		doc-3.7		1		290.19
2025-02-21 07:11:10.998721		doc-3.7		1		307.92
2025-02-21 07:11:11.154002		doc-3.7		1		298.29
2025-02-21 07:11:11.324768		doc-3.7		1		120.91
