2025-02-21 16:36:06.258656		None		None		91.25
2025-02-21 16:36:06.477637		None		None		89.89
2025-02-21 16:36:06.709482		None		None		89.11
2025-02-21 16:36:06.941770		None		None		88.72
2025-02-21 16:36:07.171793		None		None		88.15
2025-02-21 16:36:07.389331		None		None		87.56
2025-02-21 16:36:07.621321		None		None		87.36
2025-02-21 16:36:07.845072		None		None		87.38
2025-02-21 16:36:08.065390		None		None		86.97
2025-02-21 16:36:08.275514		None		None		85.90
2025-02-21 16:36:08.477777		None		None		86.11
2025-02-21 16:36:08.705666		None		None		85.64
2025-02-21 16:36:08.929226		None		None		85.71
2025-02-21 16:36:09.135387		None		None		85.74
2025-02-21 16:36:09.345101		None		None		85.35
2025-02-21 16:36:09.496772		doc-8.3		None		85.15
2025-02-21 16:36:09.655878		doc-8.3		None		305.69
2025-02-21 16:36:09.816574		doc-8.3		None		299.64
2025-02-21 16:36:09.976050		doc-8.3		None		304.37
2025-02-21 16:36:10.136460		doc-8.3		None		300.07
2025-02-21 16:36:10.294659		doc-8.3		None		282.68
2025-02-21 16:36:10.449152		doc-8.3		None		296.27
2025-02-21 16:36:10.605301		doc-8.3		None		277.65
2025-02-21 16:36:10.762774		doc-8.3		None		286.95
2025-02-21 16:36:10.917958		doc-8.3		None		292.51
2025-02-21 16:36:11.055927		doc-8.3		None		314.50
2025-02-21 16:36:11.214657		doc-8.3		None		298.62
2025-02-21 16:36:11.369403		doc-8.3		None		287.58
2025-02-21 16:36:11.524233		doc-8.3		None		314.30
2025-02-21 16:36:11.680726		doc-8.3		None		290.40
2025-02-21 16:36:11.837587		doc-8.3		None		310.96
2025-02-21 16:36:11.995860		doc-8.3		None		252.51
2025-02-21 16:36:12.173499		doc-8.3		None		307.22
2025-02-21 16:36:12.329441		doc-8.3		None		291.74
2025-02-21 16:36:12.486255		doc-8.3		None		315.34
2025-02-21 16:36:12.640539		doc-8.3		None		295.29
2025-02-21 16:36:12.798374		doc-8.3		None		287.38
2025-02-21 16:36:12.954184		doc-8.3		None		292.32
2025-02-21 16:36:13.108647		doc-8.3		None		287.03
2025-02-21 16:36:13.263767		doc-8.3		None		297.91
2025-02-21 16:36:13.417175		doc-8.3		None		290.89
2025-02-21 16:36:13.573732		doc-8.3		None		301.14
2025-02-21 16:36:13.728750		doc-8.3		None		292.10
2025-02-21 16:36:13.881243		doc-3.7		1		89.80
2025-02-21 16:36:14.055286		doc-3.7		1		292.85
2025-02-21 16:36:14.194825		doc-3.7		1		299.11
2025-02-21 16:36:14.347809		doc-3.7		1		310.92
2025-02-21 16:36:14.503507		doc-3.7		1		299.54
2025-02-21 16:36:14.656626		doc-3.7		1		289.42
2025-02-21 16:36:14.814782		doc-3.7		1		303.92
2025-02-21 16:36:14.974351		doc-3.7		1		296.58
2025-02-21 16:36:15.134968		doc-3.7		1		290.84
2025-02-21 16:36:15.293071		doc-3.7		1		310.64
2025-02-21 16:36:15.454287		doc-3.7		1		302.00
2025-02-21 16:36:15.614495		doc-3.7		1		306.26
2025-02-21 16:36:15.774372		doc-3.7		1		293.47
2025-02-21 16:36:15.933997		doc-3.7		1		288.80
2025-02-21 16:36:16.093230		doc-3.7		1		301.44
2025-02-21 16:36:16.254560		doc-3.7		1		310.87
2025-02-21 16:36:16.413464		doc-3.7		1		298.14
2025-02-21 16:36:16.574060		doc-3.7		1		294.28
2025-02-21 16:36:16.734174		doc-3.7		1		308.26
2025-02-21 16:36:16.892225		doc-3.7		1		292.23
2025-02-21 16:36:17.053729		doc-3.7		1		289.99
2025-02-21 16:36:17.214063		doc-3.7		1		301.99
2025-02-21 16:36:17.393600		doc-3.7		1		298.77
2025-02-21 16:36:17.554438		doc-3.7		1		295.29
2025-02-21 16:36:17.712289		doc-6.3		2		91.45
2025-02-21 16:36:17.866957		doc-6.3		2		311.66
2025-02-21 16:36:18.019675		doc-6.3		2		301.79
2025-02-21 16:36:18.173073		doc-6.3		2		307.86
2025-02-21 16:36:18.332890		doc-6.3		2		298.93
2025-02-21 16:36:18.492790		doc-6.3		2		307.49
2025-02-21 16:36:18.653150		doc-6.3		2		304.40
2025-02-21 16:36:18.813256		doc-6.3		2		276.71
2025-02-21 16:36:18.970773		doc-6.3		2		302.48
2025-02-21 16:36:19.125253		doc-6.3		2		294.70
2025-02-21 16:36:19.281583		doc-6.3		2		319.21
2025-02-21 16:36:19.436621		doc-6.3		2		299.98
2025-02-21 16:36:19.595470		doc-6.3		2		290.97
2025-02-21 16:36:19.752321		doc-6.3		2		305.17
2025-02-21 16:36:19.912182		doc-6.3		2		318.14
2025-02-21 16:36:20.064174		doc-6.3		2		296.18
2025-02-21 16:36:20.221494		doc-6.3		2		291.02
2025-02-21 16:36:20.376409		doc-6.3		2		312.91
2025-02-21 16:36:20.514062		doc-6.3		2		306.54
2025-02-21 16:36:20.673238		doc-6.3		2		307.38
2025-02-21 16:36:20.831271		doc-6.3		2		304.61
2025-02-21 16:36:20.985474		doc-6.3		2		292.41
2025-02-21 16:36:21.139577		doc-6.3		2		307.67
2025-02-21 16:36:21.296571		doc-6.3		2		296.42
2025-02-21 16:36:21.453256		doc-6.3		2		316.89
2025-02-21 16:36:21.612502		doc-6.3		2		288.45
2025-02-21 16:36:21.772514		doc-6.3		2		294.03
2025-02-21 16:36:21.931063		doc-6.3		2		303.08
2025-02-21 16:36:22.085572		doc-6.3		2		289.68
2025-02-21 16:36:22.241459		doc-6.3		2		306.53
2025-02-21 16:36:22.397148		doc-6.3		2		298.73
2025-02-21 16:36:22.554411		doc-6.3		2		289.30
2025-02-21 16:36:22.712513		doc-6.3		2		314.59
2025-02-21 16:36:22.872434		doc-6.3		2		292.22
