2025-03-01 18:15:37.115191		None		None		84.04
2025-03-01 18:15:37.343216		None		None		84.65
2025-03-01 18:15:37.545891		None		None		84.36
2025-03-01 18:15:37.757720		None		None		84.26
2025-03-01 18:15:37.993204		None		None		83.77
2025-03-01 18:15:38.225524		None		None		83.48
2025-03-01 18:15:38.437995		None		None		83.77
2025-03-01 18:15:38.661783		None		None		83.55
2025-03-01 18:15:38.885026		None		None		83.77
2025-03-01 18:15:39.100589		None		None		83.57
2025-03-01 18:15:39.333294		None		None		83.28
2025-03-01 18:15:39.549374		None		None		83.38
2025-03-01 18:15:39.754254		None		None		83.48
2025-03-01 18:15:39.977169		None		None		83.57
2025-03-01 18:15:40.185582		None		None		83.38
2025-03-01 18:15:40.336168		doc-8.3		None		83.38
2025-03-01 18:15:40.485456		doc-8.3		None		116.01
2025-03-01 18:15:40.617471		doc-8.3		None		142.41
2025-03-01 18:15:40.768888		doc-8.3		None		104.62
2025-03-01 18:15:40.925719		doc-8.3		None		126.00
2025-03-01 18:15:41.059428		doc-8.3		None		137.70
2025-03-01 18:15:41.212350		doc-8.3		None		168.34
2025-03-01 18:15:41.365289		doc-8.3		None		173.11
2025-03-01 18:15:41.524897		doc-8.3		None		193.43
2025-03-01 18:15:41.660185		doc-8.3		None		149.63
2025-03-01 18:15:41.832915		doc-8.3		None		169.79
2025-03-01 18:15:41.985199		doc-8.3		None		116.79
2025-03-01 18:15:42.119223		doc-8.3		None		118.83
2025-03-01 18:15:42.269990		doc-8.3		None		132.70
2025-03-01 18:15:42.405201		doc-8.3		None		134.92
2025-03-01 18:15:42.545023		doc-8.3		None		124.67
2025-03-01 18:15:42.698262		doc-8.3		None		147.42
2025-03-01 18:15:42.853163		doc-8.3		None		146.66
2025-03-01 18:15:43.008964		doc-8.3		None		168.63
2025-03-01 18:15:43.167908		doc-8.3		None		338.82
2025-03-01 18:15:43.327286		doc-8.3		None		297.81
2025-03-01 18:15:43.485769		doc-8.3		None		310.12
2025-03-01 18:15:43.647216		doc-8.3		None		291.08
2025-03-01 18:15:43.787858		doc-8.3		None		294.63
2025-03-01 18:15:43.928320		doc-8.3		None		321.15
2025-03-01 18:15:44.066990		doc-8.3		None		183.84
2025-03-01 18:15:44.226101		doc-8.3		None		109.35
2025-03-01 18:15:44.376972		doc-8.3		None		135.61
2025-03-01 18:15:44.510114		doc-8.3		None		187.13
2025-03-01 18:15:44.665137		doc-8.3		None		148.99
2025-03-01 18:15:44.817196		doc-8.3		None		152.68
2025-03-01 18:15:44.969320		doc-8.3		None		129.43
2025-03-01 18:15:45.125616		doc-8.3		None		148.10
2025-03-01 18:15:45.296968		doc-8.3		None		145.83
2025-03-01 18:15:45.431122		doc-8.3		None		179.51
2025-03-01 18:15:45.566731		doc-8.3		None		159.79
2025-03-01 18:15:45.704802		doc-8.3		None		112.71
2025-03-01 18:15:45.857761		doc-8.3		None		128.37
2025-03-01 18:15:45.991550		doc-8.3		None		146.66
2025-03-01 18:15:46.145138		doc-8.3		None		171.58
2025-03-01 18:15:46.284551		doc-8.3		None		111.18
2025-03-01 18:15:46.418398		doc-8.3		None		179.67
2025-03-01 18:15:46.573776		doc-8.3		None		121.42
2025-03-01 18:15:46.730542		doc-8.3		None		143.36
2025-03-01 18:15:46.891205		doc-8.3		None		319.48
2025-03-01 18:15:47.030339		doc-8.3		None		284.73
2025-03-01 18:15:47.170754		doc-8.3		None		301.51
2025-03-01 18:15:47.328147		doc-8.3		None		293.62
2025-03-01 18:15:47.487336		doc-8.3		None		312.40
2025-03-01 18:15:47.626088		doc-8.3		None		264.89
2025-03-01 18:15:47.786062		doc-8.3		None		101.63
2025-03-01 18:15:47.946085		doc-8.3		None		109.01
2025-03-01 18:15:48.104630		doc-8.3		None		105.31
2025-03-01 18:15:48.258762		doc-8.3		None		108.49
2025-03-01 18:15:48.393708		doc-8.3		None		105.59
2025-03-01 18:15:48.545147		doc-8.3		None		94.58
2025-03-01 18:15:48.684241		doc-8.3		None		107.72
2025-03-01 18:15:48.818518		doc-8.3		None		96.89
2025-03-01 18:15:48.973027		doc-8.3		None		98.53
2025-03-01 18:15:49.108620		doc-8.3		None		103.24
2025-03-01 18:15:49.264610		doc-8.3		None		111.22
2025-03-01 18:15:49.398627		doc-8.3		None		102.10
2025-03-01 18:15:49.533214		doc-8.3		None		106.36
2025-03-01 18:15:49.668918		doc-8.3		None		110.84
2025-03-01 18:15:49.807417		doc-8.3		None		329.20
2025-03-01 18:15:49.964971		doc-8.3		None		85.32
2025-03-01 18:15:50.124950		doc-8.3		None		84.83
2025-03-01 18:15:50.283959		doc-8.3		None		84.83
2025-03-01 18:15:50.417339		doc-8.3		None		85.12
2025-03-01 18:15:50.576119		doc-8.3		None		95.25
2025-03-01 18:15:50.728756		doc-8.3		None		84.15
